CSID,CaseMasterID,csdate,cstype,PolicePersonID
1833,5179,2024-02-11 12:17:30,A,764
1834,5181,2024-07-06 01:18:48,B,2358
1835,5187,2023-06-05 02:18:43,B,180
1836,5191,2024-06-04 02:10:54,A,2293
1837,5199,2023-07-09 20:01:34,A,960
1838,5202,2025-04-11 14:28:52,A,1341
1839,5205,2023-11-05 21:54:48,A,701
1840,5206,2025-04-12 00:52:32,A,1100
1841,5209,2024-05-05 18:07:43,A,963
1842,5210,2023-04-27 09:00:27,A,460
1843,5214,2023-12-07 20:50:27,A,2093
1844,5215,2024-05-03 04:04:37,A,2308
1845,5216,2024-09-02 01:33:27,A,1824
1846,5217,2024-04-28 04:38:53,A,1974
1847,5218,2023-08-20 14:46:39,A,1009
1848,5219,2023-05-11 14:49:27,C,1801
1849,5220,2024-05-16 02:25:51,A,1351
1850,5224,2024-12-16 07:50:28,A,1969
1851,5227,2024-05-05 14:37:44,A,1050
1852,5230,2024-04-20 02:08:36,A,1978
1853,5234,2023-08-03 19:11:35,A,1742
1854,5235,2024-04-18 01:17:48,A,2249
1855,5238,2023-09-29 13:33:27,A,1149
1856,5247,2024-09-24 16:42:04,A,831
1857,5252,2023-11-21 11:39:22,A,515
1858,5255,2025-04-12 04:02:52,A,693
1859,5256,2023-08-08 16:55:00,A,1746
1860,5259,2023-11-26 09:42:51,A,2405
1861,5261,2025-01-19 15:24:41,A,2296
1862,5264,2023-11-15 22:01:42,C,1297
1863,5267,2024-12-18 01:36:44,A,1861
1864,5270,2024-08-23 06:50:15,A,1881
1865,5274,2023-10-10 21:38:20,A,126
1866,5277,2024-12-29 09:37:18,A,2024
1867,5278,2023-04-19 00:27:49,A,94
1868,5279,2024-08-07 01:43:53,A,383
1869,5280,2024-08-22 16:37:56,A,2224
1870,5286,2024-08-29 08:13:08,A,737
1871,5293,2025-01-02 21:27:53,C,1019
1872,5295,2023-10-21 01:14:20,A,608
1873,5296,2023-09-28 20:55:26,A,1984
1874,5298,2023-11-24 04:33:03,A,868
1875,5301,2025-01-05 09:20:19,A,2390
1876,5303,2023-08-20 20:59:49,C,2030
1877,5308,2024-10-09 02:48:22,A,383
1878,5309,2024-12-27 00:24:30,A,295
1879,5311,2024-08-21 07:34:00,A,1219
1880,5312,2023-04-10 06:24:17,B,1140
1881,5313,2024-06-17 14:22:55,A,677
1882,5315,2024-11-23 14:56:54,A,2267
1883,5316,2024-05-27 00:27:39,A,71
1884,5318,2023-08-30 19:21:38,A,708
1885,5320,2024-09-13 11:01:00,C,400
1886,5321,2023-09-19 06:55:11,B,2066
1887,5323,2023-12-07 02:07:19,A,1247
1888,5324,2024-12-27 17:07:25,A,606
1889,5326,2024-02-29 10:17:28,A,1953
1890,5327,2024-07-02 05:12:19,A,1281
1891,5328,2024-01-29 05:53:32,A,1452
1892,5329,2024-01-23 14:40:18,A,435
1893,5337,2024-08-23 21:22:02,A,1813
1894,5338,2024-07-18 10:59:12,A,1698
1895,5339,2024-05-06 09:54:19,A,2081
1896,5341,2023-12-01 12:55:34,A,516
1897,5342,2024-09-13 23:26:36,A,2320
1898,5344,2024-08-07 11:18:21,A,1495
1899,5347,2024-08-30 08:41:56,A,990
1900,5348,2024-07-07 02:57:40,B,353
1901,5356,2023-04-20 10:45:02,C,1151
1902,5357,2024-05-06 07:32:46,A,221
1903,5365,2024-07-19 09:18:45,A,1359
1904,5366,2023-09-04 01:24:44,A,2394
1905,5369,2024-08-07 08:30:59,A,1188
1906,5372,2024-01-08 23:22:47,A,294
1907,5376,2024-09-06 09:01:33,C,668
1908,5378,2023-12-06 02:26:31,A,1222
1909,5381,2023-08-30 17:12:23,A,1439
1910,5382,2024-11-12 14:45:31,A,1010
1911,5387,2023-10-07 08:45:01,A,945
1912,5391,2024-06-12 09:27:50,A,777
1913,5397,2024-07-22 09:59:18,C,195
1914,5403,2024-07-14 10:23:51,A,615
1915,5404,2024-11-15 17:57:04,A,751
1916,5407,2024-01-09 23:50:54,A,1283
1917,5411,2025-02-26 15:29:56,A,1994
1918,5414,2023-10-15 19:55:27,C,705
1919,5417,2023-10-01 22:57:08,A,819
1920,5421,2023-05-29 00:38:22,B,1171
1921,5423,2025-01-02 13:58:34,A,783
1922,5431,2024-07-03 10:50:02,A,2436
1923,5444,2025-04-02 19:05:57,A,1350
1924,5446,2023-10-30 09:57:17,A,2285
1925,5447,2023-09-05 12:33:52,A,276
1926,5450,2025-02-15 18:24:44,A,1537
1927,5452,2023-04-04 22:19:53,C,959
1928,5453,2024-04-01 12:41:55,A,1543
1929,5456,2023-09-16 17:45:18,A,624
1930,5459,2023-07-14 10:32:26,A,861
1931,5467,2025-04-08 16:42:44,A,58
1932,5468,2023-10-25 22:55:23,A,361
1933,5470,2024-04-14 12:28:12,A,1930
1934,5472,2024-10-16 06:36:49,A,1307
1935,5476,2025-01-22 10:13:58,A,2306
1936,5479,2023-12-23 20:11:53,A,1017
1937,5480,2024-05-01 03:27:06,A,1657
1938,5481,2023-10-03 03:52:49,A,1299
1939,5482,2023-06-01 15:01:58,A,830
1940,5486,2024-12-05 01:09:47,A,1512
1941,5487,2023-09-23 19:38:33,A,870
1942,5489,2024-08-09 17:49:35,A,103
1943,5490,2024-03-20 12:26:07,A,527
1944,5494,2024-06-05 11:17:42,A,997
1945,5501,2024-08-07 06:08:06,A,1819
1946,5503,2024-07-07 22:00:21,A,103
1947,5504,2023-08-30 17:57:25,A,1640
1948,5506,2025-02-23 19:00:21,B,1238
1949,5507,2024-04-12 16:07:46,A,977
1950,5509,2025-01-25 10:32:56,A,804
1951,5511,2024-05-28 14:12:14,A,1984
1952,5512,2025-03-10 11:38:15,A,2087
1953,5514,2023-06-17 13:38:14,A,2331
1954,5516,2024-11-02 10:30:09,A,33
1955,5520,2024-03-17 13:25:32,A,2440
1956,5523,2024-11-30 00:08:25,A,711
1957,5525,2024-11-09 12:00:13,A,1236
1958,5531,2023-10-13 03:04:22,A,311
1959,5532,2023-09-11 09:47:02,A,1179
1960,5536,2025-02-07 08:44:08,A,632
1961,5538,2024-10-10 12:35:02,A,793
1962,5540,2023-11-07 18:47:25,B,1860
1963,5550,2023-10-28 16:11:51,A,2303
1964,5554,2024-09-14 01:00:05,A,1032
1965,5561,2024-04-23 06:47:06,A,569
1966,5565,2024-11-26 03:44:07,A,663
1967,5566,2025-02-27 00:32:46,A,2373
1968,5571,2023-08-01 06:58:59,A,1397
1969,5576,2023-09-02 08:34:19,A,796
1970,5581,2023-09-01 17:13:59,A,559
1971,5582,2024-03-04 13:38:32,A,1887
1972,5583,2024-06-11 16:46:17,A,171
1973,5590,2024-06-26 18:34:42,C,19
1974,5593,2025-04-09 13:37:40,A,87
1975,5594,2023-05-12 13:38:28,C,1469
1976,5599,2023-09-20 07:09:19,A,318
1977,5600,2023-06-22 18:35:28,A,1847
1978,5601,2024-09-24 14:38:30,B,576
1979,5602,2025-02-11 13:26:42,C,1020
1980,5603,2024-11-21 04:40:39,A,1133
1981,5604,2024-01-26 15:52:46,A,616
1982,5606,2025-02-15 02:40:18,B,677
1983,5615,2024-06-20 22:10:21,A,1633
1984,5616,2023-07-25 21:25:56,A,833
1985,5617,2025-02-22 08:06:07,C,1888
1986,5618,2025-04-07 08:29:38,A,317
1987,5627,2025-06-01 02:47:18,A,750
1988,5630,2023-03-19 12:52:14,A,2053
1989,5632,2024-08-13 08:06:38,A,1582
1990,5638,2025-01-23 06:35:36,A,2333
1991,5639,2024-11-24 01:48:30,A,1831
1992,5647,2023-12-26 02:46:29,B,1942
1993,5650,2024-03-26 01:35:27,A,1639
1994,5653,2024-11-18 04:28:41,A,2009
1995,5655,2024-03-02 14:40:01,A,623
1996,5664,2023-12-29 13:50:18,B,1324
1997,5666,2024-03-10 09:00:29,A,2240
1998,5667,2023-11-08 04:51:34,B,743
1999,5669,2025-05-28 15:04:14,B,337
2000,5671,2025-01-26 15:36:40,A,2100
2001,5672,2025-02-07 09:43:47,A,493
2002,5676,2024-09-26 10:14:11,A,1338
2003,5679,2024-10-18 03:50:59,A,1460
2004,5684,2024-04-19 02:09:17,A,311
2005,5697,2023-10-14 08:00:32,B,2125
2006,5701,2024-02-25 21:49:43,A,2435
2007,5704,2024-09-22 10:36:04,A,709
2008,5706,2025-01-27 12:42:15,A,127
2009,5707,2024-05-24 00:01:43,A,273
2010,5710,2023-09-01 01:43:13,A,1115
2011,5712,2025-02-04 22:31:35,A,2392
2012,5713,2023-05-13 22:33:55,B,2436
2013,5715,2023-10-19 10:46:24,A,1996
2014,5718,2025-02-20 04:14:43,A,817
2015,5721,2024-08-18 08:26:34,A,2083
2016,5726,2024-07-18 06:07:00,B,7
2017,5730,2023-08-13 16:14:50,A,2030
2018,5735,2023-11-07 13:05:53,A,1256
2019,5737,2024-08-28 23:51:43,A,1269
2020,5738,2024-11-23 08:49:55,A,376
2021,5739,2024-08-27 22:07:45,A,266
2022,5740,2023-10-25 10:56:03,A,2090
2023,5742,2023-12-20 14:11:13,A,1787
2024,5743,2024-04-08 01:26:58,A,2359
2025,5744,2025-02-09 01:09:05,A,2402
2026,5745,2023-12-08 06:58:11,A,2209
2027,5746,2025-02-12 17:24:38,A,579
2028,5750,2024-06-01 01:17:54,A,615
2029,5751,2023-08-26 19:26:27,A,1496
2030,5755,2024-10-21 11:25:50,A,209
2031,5758,2025-02-16 03:04:33,B,105
2032,5759,2024-03-17 21:22:39,A,1021
2033,5761,2024-05-07 02:18:28,B,2131
2034,5763,2023-06-10 16:01:03,A,1180
2035,5766,2024-01-18 07:55:45,B,1574
2036,5771,2025-01-11 19:14:30,B,155
2037,5772,2023-08-24 16:11:46,A,1426
2038,5780,2024-11-02 10:04:16,A,2431
2039,5781,2024-07-27 01:00:24,A,242
2040,5782,2024-12-07 13:58:21,A,319
2041,5783,2023-12-15 09:20:07,A,1624
2042,5784,2023-06-15 03:37:12,A,1668
2043,5786,2024-12-16 05:10:29,A,2354
2044,5791,2024-10-29 20:07:01,A,1073
2045,5792,2024-07-03 21:45:24,B,1965
2046,5801,2023-10-11 22:50:19,A,2013
2047,5803,2024-12-19 11:30:23,A,1333
2048,5805,2025-01-04 18:57:40,A,1742
2049,5809,2024-12-29 16:32:59,A,660
2050,5810,2024-04-11 05:54:27,A,2310
2051,5815,2024-06-08 08:21:02,A,73
2052,5817,2024-11-17 00:37:55,C,1129
2053,5818,2023-12-16 20:30:51,A,972
2054,5819,2023-03-27 05:31:23,A,2022
2055,5821,2024-08-17 19:28:08,A,203
2056,5824,2023-06-28 22:26:45,A,76
2057,5825,2023-08-25 14:57:30,B,1419
2058,5827,2025-03-05 18:32:15,A,234
2059,5829,2025-04-08 22:03:56,A,1660
2060,5834,2024-10-13 15:31:29,A,1750
2061,5838,2023-05-08 10:30:38,A,893
2062,5840,2024-11-01 21:19:53,A,744
2063,5843,2024-07-10 12:18:31,A,2255
2064,5846,2023-07-14 23:21:29,A,1728
2065,5847,2023-06-24 04:20:41,A,455
2066,5848,2024-08-06 04:10:57,C,1198
2067,5853,2024-01-23 23:01:33,A,134
2068,5854,2024-04-04 06:29:33,A,2334
2069,5855,2024-10-25 11:31:19,A,400
2070,5857,2025-03-31 09:44:48,A,40
2071,5859,2025-03-11 18:11:50,A,235
2072,5862,2024-04-18 16:42:00,A,1954
2073,5863,2023-11-24 01:06:44,A,1020
2074,5869,2024-06-02 05:14:37,A,2052
2075,5871,2025-02-22 02:33:06,B,1682
2076,5873,2024-03-15 03:38:37,A,2066
2077,5874,2024-01-25 01:23:49,A,812
2078,5876,2024-10-31 04:49:21,B,834
2079,5879,2024-07-17 08:25:18,A,2251
2080,5881,2023-10-29 22:10:48,B,2413
2081,5885,2023-12-05 01:41:39,A,2427
2082,5886,2024-05-28 11:55:53,A,1006
2083,5888,2024-07-30 23:44:01,A,2261
2084,5889,2024-07-15 21:39:10,A,318
2085,5891,2023-05-01 01:46:32,B,2355
2086,5893,2024-11-06 18:01:00,A,30
2087,5898,2024-03-15 04:22:58,B,1146
2088,5901,2023-11-25 18:28:23,A,1980
2089,5904,2023-06-02 00:12:09,B,2212
2090,5905,2024-08-23 05:32:09,A,1219
2091,5907,2023-03-15 12:57:49,A,1954
2092,5908,2023-04-11 22:32:54,B,1842
2093,5912,2024-07-24 20:03:19,A,1057
2094,5913,2024-08-25 17:23:57,C,71
2095,5915,2024-10-22 19:49:46,A,316
2096,5918,2024-03-27 14:38:39,A,1962
2097,5922,2024-06-15 05:46:43,A,469
2098,5923,2024-10-05 19:05:47,A,1047
2099,5924,2024-06-15 05:04:16,A,326
2100,5925,2025-02-22 19:58:32,A,1122
2101,5926,2024-02-02 00:54:11,A,1252
2102,5929,2024-08-26 09:48:57,A,2130
2103,5930,2024-06-29 13:25:28,B,2237
2104,5932,2025-01-04 11:17:55,A,2248
2105,5938,2024-06-12 01:57:32,A,2348
2106,5942,2024-01-15 03:05:59,A,1248
2107,5944,2024-08-21 20:07:35,A,1568
2108,5952,2024-11-19 00:43:16,A,1520
2109,5956,2024-03-16 22:04:33,A,2363
2110,5960,2023-03-30 16:51:07,B,1956
2111,5965,2023-06-10 20:58:30,A,2195
2112,5966,2023-08-19 00:29:40,A,1230
2113,5968,2025-03-29 21:37:19,A,2016
2114,5971,2024-03-03 22:11:01,A,864
2115,5972,2024-06-22 01:06:06,C,832
2116,5973,2024-07-04 04:16:26,A,1088
2117,5975,2024-02-25 05:07:40,A,413
2118,5976,2024-05-06 07:02:20,A,1233
2119,5983,2023-11-28 01:21:08,A,70
2120,5984,2024-02-22 01:15:15,B,834
2121,5985,2024-03-09 06:32:14,A,1396
2122,5986,2024-01-18 13:22:39,A,2220
2123,5991,2024-05-27 17:00:50,A,744
2124,5994,2024-03-24 22:42:24,A,1289
2125,5995,2024-05-25 18:45:58,A,2310
2126,5996,2023-12-20 04:21:14,C,632
2127,5997,2025-01-29 06:24:32,A,2387
2128,6000,2024-03-11 20:40:34,B,1874
2129,6002,2024-06-19 13:05:17,A,642
2130,6007,2024-11-04 18:04:56,A,1835
2131,6008,2024-03-04 16:28:01,A,1977
2132,6015,2025-01-22 23:21:25,A,49
2133,6019,2024-01-11 15:59:09,A,703
2134,6020,2024-10-27 23:39:04,A,1932
2135,6024,2025-05-02 18:15:23,A,2209
2136,6030,2023-08-08 08:34:48,A,2282
2137,6034,2025-04-28 21:11:11,C,755
2138,6036,2023-08-14 09:52:05,A,853
2139,6038,2024-02-16 06:29:50,A,799
2140,6043,2025-01-05 14:17:05,A,1657
2141,6044,2024-01-10 01:58:49,A,1745
2142,6047,2024-05-10 09:03:57,A,424
2143,6050,2024-11-10 05:22:40,A,1227
2144,6052,2023-08-27 02:24:12,C,2211
2145,6059,2024-10-10 02:23:23,B,980
2146,6062,2024-04-28 04:25:36,C,1525
2147,6064,2024-02-25 07:50:21,A,2144
2148,6067,2024-12-31 09:04:10,B,2361
2149,6068,2023-09-13 09:52:13,A,1570
2150,6070,2024-08-18 17:25:59,C,1292
2151,6072,2023-06-12 12:47:18,B,1549
2152,6074,2024-09-16 20:31:59,A,592
2153,6075,2023-06-26 08:43:19,A,1644
2154,6076,2025-02-25 07:14:01,A,1719
2155,6077,2024-12-30 02:07:57,A,1749
2156,6085,2023-08-27 20:32:07,A,1677
2157,6086,2024-10-14 17:31:50,A,1159
2158,6087,2024-04-30 13:35:51,A,508
2159,6089,2025-01-08 11:28:43,A,2141
2160,6093,2023-06-07 18:33:49,C,2345
2161,6096,2024-03-02 19:06:52,A,680
2162,6099,2024-11-19 23:00:25,A,1943
2163,6100,2025-03-20 16:05:46,A,2187
2164,6106,2024-05-17 13:50:36,A,791
2165,6107,2025-04-05 19:27:10,A,1392
2166,6108,2024-01-10 00:10:15,A,92
2167,6112,2024-04-11 02:26:29,A,160
2168,6117,2023-05-24 06:11:22,A,143
2169,6118,2023-09-24 11:00:31,A,254
2170,6121,2025-04-07 20:17:15,A,1574
2171,6122,2023-06-18 18:48:40,A,731
2172,6123,2023-07-15 13:45:44,A,313
2173,6124,2024-09-12 08:29:01,A,1486
2174,6126,2023-12-19 05:15:04,A,607
2175,6130,2024-07-05 22:27:48,A,708
2176,6133,2024-04-11 12:45:03,A,172
2177,6137,2023-06-02 17:01:09,B,68
2178,6138,2023-08-26 16:08:05,C,479
2179,6139,2024-04-28 06:52:17,A,1337
2180,6147,2024-02-11 05:23:09,A,1103
2181,6150,2024-12-12 08:20:14,C,2266
2182,6153,2023-08-19 18:08:54,A,896
2183,6156,2023-04-26 15:04:02,C,298
2184,6160,2023-12-05 03:05:55,A,1713
2185,6162,2025-02-11 13:32:14,A,1801
2186,6163,2024-07-03 18:13:00,B,1034
2187,6169,2025-01-14 09:14:22,B,1348
2188,6170,2024-02-01 18:05:36,A,439
2189,6172,2023-06-27 14:08:30,A,1523
2190,6173,2024-07-03 07:19:16,A,1791
2191,6174,2024-08-17 19:42:38,A,1263
2192,6175,2024-07-27 19:22:06,A,1751
2193,6178,2023-08-07 18:20:43,A,1668
2194,6179,2023-09-06 23:10:45,A,2326
2195,6182,2025-03-16 07:46:30,A,407
2196,6184,2024-11-29 16:24:57,A,1968
2197,6185,2024-06-14 03:31:00,B,2199
2198,6187,2023-04-30 12:31:00,A,1319
2199,6194,2023-07-06 02:15:09,A,2202
2200,6195,2023-12-30 13:35:39,A,1596
2201,6198,2023-10-03 15:46:30,C,2330
2202,6199,2023-05-15 23:37:00,A,1973
2203,6212,2023-10-29 20:05:14,A,1159
2204,6214,2023-07-28 22:18:09,A,1055
2205,6215,2025-04-18 22:32:07,A,2021
2206,6223,2024-05-01 19:02:21,C,156
2207,6225,2023-04-12 10:50:31,B,1130
2208,6227,2024-03-12 09:07:05,A,2396
2209,6235,2024-01-10 13:29:49,C,284
2210,6236,2024-10-01 15:42:05,A,822
2211,6239,2024-08-14 16:51:52,A,82
2212,6242,2024-10-18 23:53:09,A,1372
2213,6245,2024-02-04 09:06:48,B,918
2214,6246,2024-04-27 22:31:31,A,517
2215,6247,2024-12-10 05:54:34,B,1484
2216,6253,2024-10-21 18:42:58,A,2205
2217,6254,2023-06-30 12:18:54,A,1575
2218,6258,2024-04-16 07:39:47,A,748
2219,6262,2024-03-16 09:12:45,C,146
2220,6263,2024-02-20 16:03:40,A,657
2221,6269,2024-05-22 16:14:59,A,1132
2222,6271,2023-09-27 15:58:17,A,1528
2223,6281,2023-11-18 06:18:07,A,989
2224,6284,2024-08-01 07:09:10,A,84
2225,6289,2023-10-26 22:46:41,C,1346
2226,6290,2025-01-07 16:15:42,A,1251
2227,6293,2025-02-21 12:42:41,A,1136
2228,6295,2023-04-03 21:49:01,A,2252
2229,6301,2023-04-11 13:31:36,A,1286
2230,6303,2024-06-06 08:12:30,A,963
2231,6305,2023-09-24 13:54:30,A,2046
2232,6306,2023-12-11 14:47:07,B,2348
2233,6313,2024-03-25 07:31:36,A,1212
2234,6314,2024-02-17 04:53:27,A,210
2235,6317,2023-06-11 17:29:31,A,1838
2236,6324,2024-03-17 22:39:47,A,2076
2237,6326,2024-03-08 05:26:48,A,444
2238,6327,2023-11-06 07:18:10,C,1750
2239,6335,2024-03-06 13:22:00,A,2306
2240,6339,2024-06-20 20:40:14,A,1081
2241,6341,2023-08-05 08:28:16,A,2311
2242,6344,2025-03-03 02:08:26,A,130
2243,6345,2024-04-04 18:43:39,A,675
2244,6346,2023-07-25 00:51:36,A,1476
2245,6348,2025-04-12 12:18:24,B,254
2246,6350,2024-11-23 00:00:48,A,2356
2247,6351,2024-09-08 18:45:49,A,2278
2248,6353,2024-08-16 06:32:41,A,2002
2249,6355,2025-02-02 18:06:46,A,14
2250,6357,2024-06-17 08:44:15,A,1059
2251,6358,2023-09-07 05:20:04,A,1704
2252,6359,2024-09-29 23:18:50,B,1337
2253,6362,2023-12-10 13:29:51,A,2319
2254,6364,2023-07-17 22:54:29,C,442
2255,6365,2024-12-15 14:14:14,A,731
2256,6366,2024-09-06 13:02:08,B,1708
2257,6367,2023-06-17 04:10:43,C,245
2258,6371,2023-08-30 09:32:11,A,1222
2259,6372,2023-09-04 21:52:39,C,1708
2260,6377,2024-12-13 07:14:34,A,2262
2261,6383,2024-01-28 17:22:57,B,1984
2262,6384,2024-01-29 03:04:54,A,1884
2263,6393,2023-09-05 20:37:00,A,2173
2264,6401,2024-09-05 22:07:12,B,1426
2265,6403,2023-07-20 16:57:14,A,39
2266,6405,2024-01-07 06:22:56,A,1604
2267,6407,2024-02-11 11:05:18,A,1061
2268,6412,2024-06-04 20:34:24,A,1084
2269,6413,2024-01-19 14:14:48,A,1198
2270,6414,2024-02-12 08:19:34,B,1848
2271,6416,2024-09-04 07:06:02,A,2090
2272,6417,2025-03-30 04:20:20,A,2387
2273,6419,2023-04-23 16:58:06,A,2271
2274,6422,2025-05-02 08:17:02,A,1328
2275,6426,2025-05-07 06:02:38,A,484
2276,6428,2025-02-16 14:35:06,A,1880
2277,6433,2024-04-05 23:15:41,A,41
2278,6439,2024-09-18 15:46:01,A,540
2279,6442,2023-07-04 22:36:09,A,1464
2280,6443,2024-07-18 00:33:10,A,2154
2281,6445,2024-06-14 23:38:50,A,1504
2282,6448,2023-09-09 05:08:45,C,474
2283,6451,2024-04-02 05:49:17,A,1083
2284,6456,2023-06-28 16:02:03,A,1146
2285,6458,2024-09-16 07:49:51,A,1387
2286,6459,2024-04-05 03:36:18,A,2326
2287,6460,2025-01-29 20:54:24,A,1304
2288,6461,2025-01-26 20:53:46,C,1364
2289,6464,2024-01-14 16:46:49,C,1968
2290,6465,2024-03-12 23:42:58,A,1494
2291,6468,2023-04-30 21:24:40,A,883
2292,6469,2025-04-04 10:20:31,A,455
2293,6470,2023-10-21 08:51:59,A,1243
2294,6476,2024-04-10 20:43:26,A,2150
2295,6477,2024-11-13 13:25:42,A,298
2296,6480,2024-10-13 05:00:18,B,2375
2297,6481,2024-04-06 15:20:40,A,2036
2298,6482,2023-07-18 03:36:47,A,1233
2299,6487,2023-12-18 08:52:04,B,1927
2300,6489,2024-02-07 10:43:17,A,1139
2301,6493,2025-04-23 21:52:46,B,403
2302,6495,2024-05-27 09:34:09,A,2398
2303,6496,2023-06-02 21:18:55,A,1147
2304,6499,2024-08-27 18:44:17,A,2240
2305,6501,2023-11-12 16:10:59,A,1392
2306,6512,2023-12-11 20:21:18,A,1835
2307,6513,2023-04-06 22:37:24,A,1219
2308,6515,2024-08-07 19:22:33,A,1970
2309,6519,2024-10-10 08:01:32,A,2203
2310,6520,2024-04-26 15:35:40,A,827
2311,6524,2023-05-09 12:00:34,A,1284
2312,6525,2023-11-29 17:28:03,A,1722
2313,6532,2024-06-05 07:48:15,A,355
2314,6533,2023-12-15 11:24:34,A,1958
2315,6534,2024-03-22 05:00:40,A,607
2316,6543,2025-05-13 19:38:51,C,1279
2317,6549,2023-11-30 13:13:29,C,1742
2318,6551,2023-09-06 09:50:16,B,1398
2319,6552,2024-11-07 20:43:28,A,2399
2320,6554,2024-09-11 18:38:47,A,2164
2321,6560,2023-08-18 00:33:17,A,971
2322,6566,2024-04-05 05:21:54,A,621
2323,6569,2024-03-01 13:43:22,B,91
2324,6570,2023-05-25 08:00:27,A,637
2325,6572,2024-08-15 00:53:14,A,1657
2326,6573,2023-05-22 04:33:40,A,335
2327,6579,2024-06-23 10:13:01,A,551
2328,6580,2025-04-02 02:46:55,A,2081
2329,6583,2023-04-27 23:27:20,A,327
2330,6585,2024-09-30 17:12:58,A,1152
2331,6587,2025-02-02 23:51:39,B,1700
2332,6588,2023-12-20 10:12:41,C,2225
2333,6589,2024-06-22 14:07:31,C,969
2334,6590,2024-03-21 22:51:56,A,1385
2335,6592,2024-11-08 02:43:17,C,364
2336,6594,2024-05-15 17:01:15,A,773
2337,6597,2023-09-17 11:53:35,A,1472
2338,6599,2024-05-11 11:44:39,A,1416
2339,6600,2023-11-03 05:48:20,B,707
2340,6606,2023-12-01 07:36:17,A,301
2341,6607,2024-05-05 19:29:01,A,1081
2342,6615,2023-07-31 11:53:24,A,315
2343,6618,2023-11-12 21:18:21,B,446
2344,6620,2025-03-18 06:30:39,A,859
2345,6621,2023-09-21 14:40:31,A,2274
2346,6622,2024-08-14 17:44:31,A,2414
2347,6625,2024-05-31 17:22:53,C,535
2348,6626,2024-11-06 19:05:24,C,2182
2349,6628,2023-05-01 22:09:33,A,2127
2350,6633,2024-03-28 04:54:08,B,1907
2351,6636,2024-03-19 00:29:01,C,1988
2352,6638,2023-12-09 11:37:54,A,1245
2353,6641,2025-02-13 04:53:10,A,1657
2354,6644,2024-04-12 22:31:11,A,2416
2355,6645,2023-05-30 05:47:14,A,1048
2356,6650,2024-10-07 03:37:52,A,2308
2357,6651,2023-04-21 21:15:56,A,421
2358,6652,2024-12-19 01:11:53,C,1028
2359,6653,2024-07-26 15:46:01,A,1921
2360,6655,2023-06-16 09:21:49,A,1614
2361,6656,2024-04-13 17:37:00,C,1986
2362,6658,2023-09-06 02:27:15,A,1422
2363,6659,2023-11-09 20:14:20,B,1472
2364,6661,2025-01-26 01:49:54,A,1009
2365,6663,2024-07-06 02:58:11,A,1272
2366,6665,2023-03-09 07:26:29,A,2109
2367,6666,2024-06-03 16:48:50,B,1192
2368,6669,2024-08-30 23:37:21,A,600
2369,6670,2023-07-03 23:07:03,A,2088
2370,6675,2023-12-10 19:49:02,C,1150
2371,6677,2024-09-17 00:11:56,A,147
2372,6682,2025-05-01 06:20:45,A,354
2373,6686,2024-05-25 15:02:12,A,2338
2374,6687,2024-05-30 11:19:42,A,243
2375,6688,2023-09-18 07:45:50,A,1440
2376,6691,2023-06-30 23:30:19,C,859
2377,6693,2024-01-25 01:31:42,A,802
2378,6694,2024-04-01 03:15:04,A,1954
2379,6699,2024-09-13 02:02:59,A,1897
2380,6707,2024-07-30 08:08:39,A,591
2381,6708,2024-03-02 20:53:47,A,1120
2382,6711,2023-09-13 21:40:49,A,884
2383,6716,2025-03-13 16:41:04,A,474
2384,6720,2023-11-19 10:28:24,A,2331
2385,6725,2024-06-23 08:05:16,A,2230
2386,6726,2023-10-10 17:45:26,A,2228
2387,6728,2024-12-15 22:28:28,C,1547
2388,6729,2023-04-21 17:15:48,A,2135
2389,6731,2024-05-02 19:07:53,A,1544
2390,6739,2024-01-24 13:23:54,C,1802
2391,6743,2025-05-27 02:13:17,A,37
2392,6744,2023-08-31 07:24:58,A,1882
2393,6746,2025-03-18 00:14:12,A,1585
2394,6748,2023-10-06 04:35:23,A,1410
2395,6753,2023-12-25 20:33:43,A,282
2396,6754,2023-12-15 05:32:14,C,1381
2397,6755,2024-07-18 01:59:51,B,358
2398,6756,2024-12-28 03:00:56,A,248
2399,6757,2024-09-26 00:22:45,A,1098
2400,6758,2024-11-20 07:08:48,A,770
2401,6765,2024-04-11 05:29:05,A,146
2402,6766,2023-09-24 05:37:50,C,2436
2403,6775,2024-01-07 14:46:03,A,1001
2404,6777,2025-02-12 03:10:31,A,2060
2405,6778,2025-03-01 08:47:52,A,1049
2406,6780,2023-05-30 02:23:28,A,2027
2407,6781,2024-10-03 22:18:23,A,495
2408,6784,2023-06-10 21:14:19,A,384
2409,6785,2024-01-05 04:08:16,B,1789
2410,6787,2023-06-15 13:41:07,C,522
2411,6791,2023-03-09 18:25:02,A,1536
2412,6792,2023-04-26 04:21:55,A,1819
2413,6794,2024-03-07 15:54:13,C,1684
2414,6795,2023-10-20 08:47:22,A,720
2415,6796,2024-03-04 05:45:00,B,2316
2416,6797,2024-10-22 04:50:53,B,1031
2417,6801,2023-04-24 03:19:34,C,2312
2418,6802,2023-07-11 22:49:36,A,1568
2419,6805,2024-11-10 16:44:45,A,609
2420,6809,2023-05-08 18:04:01,A,158
2421,6810,2024-12-13 02:55:20,A,2426
2422,6814,2024-02-18 13:02:55,A,2094
2423,6823,2025-01-27 08:43:16,A,585
