CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
7599,IT_ACT,43,1,1
7599,IT_ACT,66D,2,2
7600,IPC,379,1,1
7601,IT_ACT,66D,1,1
7601,IT_ACT,66C,2,2
7601,IT_ACT,43,3,3
7602,IPC,379,1,1
7603,NDPS,20,1,1
7604,IPC,307,1,1
7605,IPC,420,1,1
7606,IPC,302,1,1
7607,NDPS,22,1,1
7608,IPC,376,1,1
7609,IPC,420,1,1
7610,IPC,420,1,1
7611,IPC,379,1,1
7612,IPC,379,1,1
7613,IPC,420,1,1
7614,IPC,379,1,1
7615,IPC,498A,1,1
7615,IPC,376,2,2
7616,NDPS,20,1,1
7616,NDPS,22,2,2
7616,NDPS,21,3,3
7617,IPC,379,1,1
7618,SC_ST,3,1,1
7619,IPC,307,1,1
7620,IT_ACT,66D,1,1
7620,IT_ACT,43,2,2
7621,NDPS,22,1,1
7622,IPC,307,1,1
7623,IPC,307,1,1
7624,IPC,307,1,1
7625,POCSO,8,1,1
7625,POCSO,4,2,2
7626,NDPS,22,1,1
7626,NDPS,29,2,2
7627,IPC,392,1,1
7628,IPC,302,1,1
7629,IPC,376,1,1
7629,IPC,304B,2,2
7630,POCSO,12,1,1
7630,POCSO,8,2,2
7630,POCSO,4,3,3
7631,IT_ACT,66D,1,1
7631,IT_ACT,66C,2,2
7632,IPC,304B,1,1
7632,IPC,376,2,2
7633,IPC,392,1,1
7633,IPC,395,2,2
7634,IPC,379,1,1
7635,IPC,420,1,1
7636,IPC,379,1,1
7637,CRPC,107,1,1
7637,CRPC,151,2,2
7638,IPC,302,1,1
7639,IPC,379,1,1
7640,IT_ACT,43,1,1
7640,IT_ACT,66C,2,2
7640,IT_ACT,66D,3,3
7641,IT_ACT,66C,1,1
7641,IT_ACT,66D,2,2
7642,NDPS,22,1,1
7643,IT_ACT,66C,1,1
7644,ARMS,27,1,1
7645,IPC,420,1,1
7646,IPC,379,1,1
7647,IPC,302,1,1
7648,SC_ST,3A,1,1
7649,IPC,379,1,1
7650,IPC,379,1,1
7651,IT_ACT,66D,1,1
7651,IT_ACT,66C,2,2
7652,IPC,420,1,1
7653,IT_ACT,66C,1,1
7653,IT_ACT,43,2,2
7653,IT_ACT,66D,3,3
7654,ARMS,25,1,1
7654,ARMS,27,2,2
7655,IPC,420,1,1
7656,IPC,392,1,1
7656,IPC,307,2,2
7657,IPC,379,1,1
7658,MVA,304A,1,1
7659,IPC,304B,1,1
7660,IPC,304B,1,1
7660,IPC,376,2,2
7661,IPC,379,1,1
7662,IT_ACT,43,1,1
7663,IPC,302,1,1
7664,IT_ACT,66D,1,1
7665,IPC,302,1,1
7666,IPC,498A,1,1
7666,IPC,376,2,2
7667,IT_ACT,66C,1,1
7668,IT_ACT,66C,1,1
7669,IPC,420,1,1
7670,IPC,420,1,1
7671,IPC,379,1,1
7672,IT_ACT,66D,1,1
7672,IT_ACT,66C,2,2
7673,IPC,420,1,1
7674,IT_ACT,66D,1,1
7674,IT_ACT,66C,2,2
7674,IT_ACT,43,3,3
7675,IPC,307,1,1
7676,IT_ACT,66D,1,1
7676,IT_ACT,66C,2,2
7677,IPC,379,1,1
7678,IT_ACT,66C,1,1
7679,IPC,379,1,1
7680,ARMS,25,1,1
7680,ARMS,27,2,2
7681,CRPC,151,1,1
7681,CRPC,107,2,2
7682,IPC,376,1,1
7682,IPC,304B,2,2
7683,IPC,302,1,1
7684,IPC,379,1,1
7685,SC_ST,3,1,1
7685,SC_ST,3A,2,2
7686,IT_ACT,66C,1,1
7686,IT_ACT,43,2,2
7686,IT_ACT,66D,3,3
7687,MVA,304A,1,1
7687,MVA,185,2,2
7688,SC_ST,3,1,1
7688,SC_ST,3A,2,2
7689,IPC,302,1,1
7690,IPC,379,1,1
7691,IT_ACT,43,1,1
7691,IT_ACT,66C,2,2
7691,IT_ACT,66D,3,3
7692,IPC,420,1,1
7693,IT_ACT,43,1,1
7694,IT_ACT,66D,1,1
7694,IT_ACT,43,2,2
7694,IT_ACT,66C,3,3
7695,IT_ACT,43,1,1
7695,IT_ACT,66D,2,2
7695,IT_ACT,66C,3,3
7696,IT_ACT,43,1,1
7697,IPC,392,1,1
7697,IPC,307,2,2
7698,IPC,395,1,1
7698,IPC,392,2,2
7699,IT_ACT,66C,1,1
7699,IT_ACT,66D,2,2
7699,IT_ACT,43,3,3
7700,IPC,392,1,1
7700,IPC,395,2,2
7701,IPC,379,1,1
7702,IT_ACT,66C,1,1
7703,IPC,420,1,1
7704,CRPC,151,1,1
7704,CRPC,107,2,2
7705,IPC,304B,1,1
7705,IPC,498A,2,2
7706,IT_ACT,43,1,1
7706,IT_ACT,66C,2,2
7707,IPC,379,1,1
7708,IPC,376,1,1
7709,IT_ACT,43,1,1
7710,IPC,379,1,1
7711,MVA,185,1,1
7712,IT_ACT,66C,1,1
7713,IPC,379,1,1
7714,IPC,307,1,1
7715,IPC,307,1,1
7716,NDPS,29,1,1
7716,NDPS,22,2,2
7717,IPC,379,1,1
7718,IPC,379,1,1
7719,IT_ACT,66D,1,1
7720,IPC,420,1,1
7721,IT_ACT,66D,1,1
7721,IT_ACT,43,2,2
7721,IT_ACT,66C,3,3
7722,IPC,302,1,1
7723,IPC,379,1,1
7724,IPC,302,1,1
7725,IPC,379,1,1
7726,IT_ACT,66D,1,1
7726,IT_ACT,66C,2,2
7726,IT_ACT,43,3,3
7727,IT_ACT,66D,1,1
7727,IT_ACT,66C,2,2
7727,IT_ACT,43,3,3
7728,IT_ACT,66C,1,1
7728,IT_ACT,66D,2,2
7729,IPC,304B,1,1
7730,IPC,392,1,1
7730,IPC,395,2,2
7731,IPC,392,1,1
7731,IPC,395,2,2
7732,IPC,379,1,1
7733,ARMS,27,1,1
7733,ARMS,25,2,2
7734,IPC,307,1,1
7735,IPC,379,1,1
7736,IPC,302,1,1
7737,ARMS,27,1,1
7737,ARMS,25,2,2
7738,IPC,302,1,1
7739,NDPS,29,1,1
7739,NDPS,20,2,2
7740,IPC,420,1,1
7741,NDPS,20,1,1
7742,IPC,420,1,1
7743,IPC,307,1,1
7743,IPC,392,2,2
7744,IPC,420,1,1
7745,IT_ACT,66C,1,1
7745,IT_ACT,66D,2,2
7745,IT_ACT,43,3,3
7746,IT_ACT,66D,1,1
7746,IT_ACT,66C,2,2
7747,MVA,304A,1,1
7747,MVA,184,2,2
7748,IT_ACT,43,1,1
7749,IPC,420,1,1
7750,IPC,395,1,1
7750,IPC,392,2,2
7751,IT_ACT,66C,1,1
7751,IT_ACT,66D,2,2
7752,POCSO,8,1,1
7753,IPC,379,1,1
7754,IPC,379,1,1
7755,IPC,420,1,1
7756,IT_ACT,66D,1,1
7757,POCSO,4,1,1
7758,IPC,420,1,1
7759,IPC,307,1,1
7760,IPC,392,1,1
7761,IPC,420,1,1
7762,IPC,302,1,1
7763,IT_ACT,66D,1,1
7763,IT_ACT,43,2,2
7763,IT_ACT,66C,3,3
7764,IPC,376,1,1
7764,IPC,304B,2,2
7764,IPC,498A,3,3
7765,IPC,420,1,1
7766,IT_ACT,43,1,1
7766,IT_ACT,66C,2,2
7767,IPC,395,1,1
7767,IPC,392,2,2
7768,IPC,395,1,1
7769,IPC,379,1,1
7770,SC_ST,3A,1,1
7770,SC_ST,3,2,2
7771,IPC,379,1,1
7772,IT_ACT,66D,1,1
7773,IPC,302,1,1
7774,IPC,392,1,1
7774,IPC,307,2,2
7775,MVA,304A,1,1
7775,MVA,185,2,2
7776,IPC,302,1,1
7777,IT_ACT,66D,1,1
7777,IT_ACT,66C,2,2
7777,IT_ACT,43,3,3
7778,IPC,304B,1,1
7778,IPC,498A,2,2
7778,IPC,376,3,3
7779,ARMS,27,1,1
7779,ARMS,25,2,2
7780,IPC,376,1,1
7781,IPC,395,1,1
7782,IT_ACT,66D,1,1
7782,IT_ACT,43,2,2
7783,IT_ACT,66D,1,1
7784,IPC,307,1,1
7785,IPC,304B,1,1
7785,IPC,376,2,2
7785,IPC,498A,3,3
7786,IPC,420,1,1
7787,IPC,302,1,1
7788,IPC,379,1,1
7789,IT_ACT,43,1,1
7789,IT_ACT,66C,2,2
7790,IPC,379,1,1
7791,IPC,376,1,1
7791,IPC,304B,2,2
7792,IPC,302,1,1
7793,NDPS,20,1,1
7793,NDPS,29,2,2
7794,ARMS,25,1,1
7795,IPC,379,1,1
7796,IPC,395,1,1
7796,IPC,392,2,2
7797,NDPS,20,1,1
7797,NDPS,21,2,2
7798,IPC,420,1,1
7799,IPC,379,1,1
7800,IT_ACT,66D,1,1
7801,IPC,379,1,1
7802,IPC,379,1,1
7803,NDPS,21,1,1
7803,NDPS,22,2,2
7804,IPC,307,1,1
7805,IPC,302,1,1
7806,IPC,395,1,1
7806,IPC,392,2,2
7807,IPC,420,1,1
7808,IPC,379,1,1
7809,SC_ST,3,1,1
7809,SC_ST,3A,2,2
7810,POCSO,4,1,1
7810,POCSO,12,2,2
7810,POCSO,8,3,3
7811,IPC,379,1,1
7812,IPC,304B,1,1
7812,IPC,376,2,2
7812,IPC,498A,3,3
7813,IT_ACT,66D,1,1
7814,IPC,376,1,1
7815,IT_ACT,66C,1,1
7816,IT_ACT,66D,1,1
7816,IT_ACT,43,2,2
7817,IT_ACT,66C,1,1
7817,IT_ACT,66D,2,2
7818,IPC,379,1,1
7819,POCSO,4,1,1
7819,POCSO,8,2,2
7820,IT_ACT,66C,1,1
7821,NDPS,22,1,1
7822,CRPC,151,1,1
7822,CRPC,107,2,2
7823,MVA,304A,1,1
7823,MVA,184,2,2
7823,MVA,185,3,3
7824,IT_ACT,43,1,1
7824,IT_ACT,66C,2,2
7825,NDPS,29,1,1
7826,IPC,379,1,1
7827,IT_ACT,66C,1,1
7827,IT_ACT,43,2,2
7828,IPC,420,1,1
7829,IPC,420,1,1
7830,IT_ACT,43,1,1
7830,IT_ACT,66C,2,2
7830,IT_ACT,66D,3,3
7831,IPC,304B,1,1
7831,IPC,498A,2,2
7831,IPC,376,3,3
7832,IPC,420,1,1
7833,NDPS,29,1,1
7833,NDPS,21,2,2
7833,NDPS,20,3,3
7834,POCSO,8,1,1
7834,POCSO,4,2,2
7835,IPC,307,1,1
7836,IPC,420,1,1
7837,NDPS,20,1,1
7838,IPC,302,1,1
7839,NDPS,21,1,1
7840,ARMS,27,1,1
7841,IT_ACT,66C,1,1
7841,IT_ACT,43,2,2
7841,IT_ACT,66D,3,3
7842,IT_ACT,66D,1,1
7842,IT_ACT,43,2,2
7843,IPC,498A,1,1
7843,IPC,304B,2,2
7843,IPC,376,3,3
7844,IPC,379,1,1
7845,IT_ACT,66D,1,1
7845,IT_ACT,43,2,2
7845,IT_ACT,66C,3,3
7846,IPC,379,1,1
7847,IPC,420,1,1
7848,IPC,307,1,1
7849,IT_ACT,66D,1,1
7850,IPC,420,1,1
7851,IPC,302,1,1
7852,IPC,307,1,1
7853,IPC,392,1,1
7853,IPC,395,2,2
7854,IT_ACT,66D,1,1
7855,ARMS,27,1,1
7855,ARMS,25,2,2
7856,IPC,307,1,1
7857,IPC,379,1,1
7858,IPC,498A,1,1
7858,IPC,376,2,2
7858,IPC,304B,3,3
7859,IPC,420,1,1
7860,NDPS,22,1,1
7860,NDPS,29,2,2
7860,NDPS,21,3,3
7861,IT_ACT,43,1,1
7861,IT_ACT,66C,2,2
7862,IPC,392,1,1
7863,IPC,302,1,1
7864,IT_ACT,43,1,1
7864,IT_ACT,66D,2,2
7865,IPC,379,1,1
7866,IPC,392,1,1
7867,IPC,379,1,1
7868,IPC,420,1,1
7869,IPC,379,1,1
7870,IPC,376,1,1
7870,IPC,304B,2,2
7871,IPC,392,1,1
7871,IPC,395,2,2
7872,IPC,302,1,1
7873,NDPS,20,1,1
7873,NDPS,21,2,2
7873,NDPS,22,3,3
7874,SC_ST,3,1,1
7874,SC_ST,3A,2,2
7875,IPC,304B,1,1
7876,IPC,420,1,1
7877,NDPS,21,1,1
7877,NDPS,22,2,2
7878,SC_ST,3,1,1
7878,SC_ST,3A,2,2
7879,IPC,420,1,1
7880,IPC,498A,1,1
7880,IPC,304B,2,2
7881,IPC,379,1,1
7882,IPC,420,1,1
7883,IPC,302,1,1
7884,IPC,307,1,1
7885,IPC,392,1,1
7886,IPC,307,1,1
7887,IPC,420,1,1
7888,POCSO,8,1,1
7888,POCSO,12,2,2
7888,POCSO,4,3,3
7889,NDPS,22,1,1
7890,IPC,379,1,1
7891,IPC,420,1,1
7892,IT_ACT,66D,1,1
7892,IT_ACT,43,2,2
7893,IPC,420,1,1
7894,IPC,420,1,1
7895,IPC,392,1,1
7896,IPC,420,1,1
7897,IT_ACT,66C,1,1
7898,IPC,392,1,1
7898,IPC,307,2,2
7899,POCSO,12,1,1
7899,POCSO,8,2,2
7900,IPC,376,1,1
7900,IPC,304B,2,2
7900,IPC,498A,3,3
7901,IT_ACT,66C,1,1
7901,IT_ACT,43,2,2
7901,IT_ACT,66D,3,3
7902,IPC,420,1,1
7902,IT_ACT,66D,2,2
7903,POCSO,8,1,1
7903,POCSO,12,2,2
7904,IT_ACT,66C,1,1
7905,IPC,379,1,1
7906,IPC,395,1,1
7906,IPC,392,2,2
7907,IPC,420,1,1
7908,IPC,420,1,1
7909,SC_ST,3,1,1
7910,IPC,420,1,1
7911,NDPS,29,1,1
7911,NDPS,21,2,2
7912,IPC,379,1,1
7913,IT_ACT,66C,1,1
7913,IT_ACT,66D,2,2
7913,IT_ACT,43,3,3
7914,IPC,379,1,1
7915,IPC,395,1,1
7915,IPC,392,2,2
7916,IPC,379,1,1
7917,IPC,379,1,1
7918,IPC,392,1,1
7919,IPC,302,1,1
7920,IPC,498A,1,1
7920,IPC,304B,2,2
7920,IPC,376,3,3
7921,IPC,302,1,1
7922,IPC,379,1,1
7923,IPC,420,1,1
7924,IPC,307,1,1
7925,IPC,498A,1,1
7925,IPC,376,2,2
7925,IPC,304B,3,3
7926,IPC,376,1,1
7926,IPC,498A,2,2
7927,IPC,379,1,1
7928,IT_ACT,43,1,1
7928,IT_ACT,66D,2,2
7929,IPC,376,1,1
7929,IPC,498A,2,2
7929,IPC,304B,3,3
7930,IPC,392,1,1
7930,IPC,395,2,2
7931,IPC,379,1,1
7932,IPC,420,1,1
7933,IPC,379,1,1
7934,IT_ACT,43,1,1
7934,IT_ACT,66D,2,2
7934,IT_ACT,66C,3,3
7935,NDPS,22,1,1
7936,IT_ACT,43,1,1
7937,IPC,379,1,1
7938,IPC,379,1,1
7939,IT_ACT,66C,1,1
7940,IPC,302,1,1
7941,IPC,379,1,1
7942,CRPC,151,1,1
7943,IPC,379,1,1
7944,NDPS,22,1,1
7944,NDPS,20,2,2
7944,NDPS,29,3,3
7945,IPC,420,1,1
7946,SC_ST,3A,1,1
7946,SC_ST,3,2,2
7947,IPC,498A,1,1
7947,IPC,304B,2,2
7948,IPC,379,1,1
7949,IPC,395,1,1
7950,IPC,307,1,1
7951,IT_ACT,66D,1,1
7952,IPC,302,1,1
7953,NDPS,20,1,1
7954,IPC,420,1,1
7955,IPC,420,1,1
7956,POCSO,4,1,1
7957,IPC,420,1,1
7958,IPC,302,1,1
7959,IPC,379,1,1
7960,IT_ACT,66D,1,1
7960,IT_ACT,43,2,2
7960,IT_ACT,66C,3,3
7961,IPC,420,1,1
7962,IPC,302,1,1
7963,IT_ACT,43,1,1
7964,IPC,379,1,1
7965,IT_ACT,66D,1,1
7966,IT_ACT,66D,1,1
7966,IT_ACT,66C,2,2
7966,IT_ACT,43,3,3
7967,NDPS,29,1,1
7967,NDPS,20,2,2
7967,NDPS,21,3,3
7968,IT_ACT,66C,1,1
7968,IT_ACT,66D,2,2
7968,IT_ACT,43,3,3
7969,IPC,392,1,1
7969,IPC,395,2,2
7970,IPC,379,1,1
7971,IPC,392,1,1
7971,IPC,395,2,2
7972,IT_ACT,43,1,1
7973,IPC,379,1,1
7974,IPC,420,1,1
7975,IT_ACT,43,1,1
7975,IT_ACT,66C,2,2
7976,IPC,307,1,1
7977,IPC,307,1,1
7978,IT_ACT,66C,1,1
7978,IT_ACT,66D,2,2
7978,IT_ACT,43,3,3
7979,SC_ST,3A,1,1
7980,IT_ACT,66C,1,1
7980,IT_ACT,43,2,2
7981,NDPS,22,1,1
7981,NDPS,21,2,2
7981,NDPS,20,3,3
7982,NDPS,21,1,1
7982,NDPS,20,2,2
7983,IPC,302,1,1
7984,IPC,420,1,1
7985,MVA,185,1,1
7985,MVA,304A,2,2
7985,MVA,184,3,3
7986,IPC,498A,1,1
7986,IPC,304B,2,2
7987,IPC,379,1,1
7988,NDPS,20,1,1
7988,NDPS,22,2,2
7988,NDPS,29,3,3
7989,IT_ACT,66D,1,1
7990,IPC,379,1,1
7991,IPC,302,1,1
7992,IPC,420,1,1
7993,IPC,420,1,1
7994,MVA,184,1,1
7994,MVA,185,2,2
7995,IPC,307,1,1
7996,IPC,307,1,1
7997,IPC,379,1,1
7998,IPC,302,1,1
7999,NDPS,29,1,1
8000,IPC,302,1,1
8001,IPC,302,1,1
8002,IPC,379,1,1
8003,IPC,379,1,1
8004,IPC,392,1,1
8004,IPC,395,2,2
8005,IPC,420,1,1
8006,IPC,379,1,1
8007,IT_ACT,43,1,1
8007,IT_ACT,66D,2,2
8007,IT_ACT,66C,3,3
8008,IPC,420,1,1
8009,IPC,498A,1,1
8009,IPC,376,2,2
8009,IPC,304B,3,3
8010,IPC,307,1,1
8011,IPC,307,1,1
8012,NDPS,22,1,1
8013,IPC,302,1,1
8014,IPC,307,1,1
8015,IPC,420,1,1
8016,NDPS,29,1,1
8016,NDPS,21,2,2
8016,NDPS,20,3,3
8017,IPC,307,1,1
8018,IPC,392,1,1
8019,NDPS,29,1,1
8019,NDPS,22,2,2
8020,NDPS,20,1,1
8020,NDPS,29,2,2
8020,NDPS,22,3,3
8021,NDPS,20,1,1
8022,IPC,302,1,1
8023,IPC,392,1,1
8024,CRPC,107,1,1
8024,CRPC,151,2,2
8025,ARMS,25,1,1
8025,ARMS,27,2,2
8026,IPC,304B,1,1
8027,IPC,302,1,1
8028,IPC,379,1,1
8029,IPC,379,1,1
8030,IPC,302,1,1
8031,IPC,379,1,1
8032,IPC,307,1,1
8033,IPC,379,1,1
8034,IPC,392,1,1
8035,IT_ACT,66D,1,1
8035,IT_ACT,43,2,2
8035,IT_ACT,66C,3,3
8036,IPC,379,1,1
8037,IPC,420,1,1
8038,IPC,307,1,1
8039,NDPS,21,1,1
8040,IPC,420,1,1
8041,IT_ACT,66D,1,1
8041,IT_ACT,43,2,2
8042,IPC,379,1,1
8043,NDPS,21,1,1
8043,NDPS,22,2,2
8044,NDPS,21,1,1
8044,NDPS,20,2,2
8045,NDPS,22,1,1
8046,IPC,392,1,1
8046,IPC,307,2,2
8047,IPC,420,1,1
8048,IPC,498A,1,1
8049,IPC,307,1,1
8050,IPC,379,1,1
8051,IPC,420,1,1
8052,IPC,379,1,1
8053,NDPS,20,1,1
8054,IT_ACT,66D,1,1
8055,POCSO,12,1,1
8056,POCSO,4,1,1
8056,POCSO,8,2,2
8056,POCSO,12,3,3
8057,IPC,392,1,1
8057,IPC,395,2,2
8058,IT_ACT,66C,1,1
8059,IPC,307,1,1
8060,IPC,379,1,1
8061,IPC,420,1,1
8062,IPC,379,1,1
8063,IT_ACT,66D,1,1
8063,IT_ACT,66C,2,2
8063,IT_ACT,43,3,3
8064,SC_ST,3A,1,1
8065,NDPS,21,1,1
8066,IT_ACT,43,1,1
8066,IT_ACT,66D,2,2
8066,IT_ACT,66C,3,3
8067,IPC,420,1,1
8068,IPC,302,1,1
8069,IT_ACT,43,1,1
8070,IT_ACT,66C,1,1
8071,IT_ACT,43,1,1
8071,IT_ACT,66D,2,2
8071,IT_ACT,66C,3,3
8072,NDPS,21,1,1
8072,NDPS,20,2,2
8073,IPC,379,1,1
8074,NDPS,22,1,1
8075,IPC,420,1,1
8076,IPC,379,1,1
8077,IPC,379,1,1
8078,IPC,379,1,1
8079,IT_ACT,66C,1,1
8079,IT_ACT,66D,2,2
8080,IPC,304B,1,1
8081,NDPS,29,1,1
8081,NDPS,21,2,2
8082,IT_ACT,66D,1,1
8083,NDPS,29,1,1
8084,IPC,302,1,1
8085,NDPS,20,1,1
8085,NDPS,29,2,2
8085,NDPS,22,3,3
8086,SC_ST,3A,1,1
8086,SC_ST,3,2,2
8087,IT_ACT,43,1,1
8088,IT_ACT,43,1,1
8089,NDPS,29,1,1
8089,NDPS,22,2,2
8090,IPC,307,1,1
8091,IT_ACT,43,1,1
8092,POCSO,12,1,1
8093,IT_ACT,66D,1,1
8093,IT_ACT,66C,2,2
8093,IT_ACT,43,3,3
8094,IPC,302,1,1
8095,IPC,420,1,1
8096,IPC,376,1,1
8096,IPC,498A,2,2
8096,IPC,304B,3,3
8097,IT_ACT,66D,1,1
8097,IT_ACT,66C,2,2
8097,IT_ACT,43,3,3
8098,IT_ACT,43,1,1
8098,IT_ACT,66C,2,2
8099,POCSO,8,1,1
8100,IT_ACT,66C,1,1
8100,IT_ACT,43,2,2
8101,IPC,379,1,1
8102,IPC,395,1,1
8102,IPC,392,2,2
8103,IPC,498A,1,1
8103,IPC,376,2,2
8103,IPC,304B,3,3
8104,IT_ACT,66C,1,1
8104,IT_ACT,66D,2,2
8105,IPC,379,1,1
8106,IPC,379,1,1
8107,IPC,420,1,1
8108,NDPS,22,1,1
8108,NDPS,20,2,2
8108,NDPS,29,3,3
8109,IT_ACT,66C,1,1
8110,IPC,392,1,1
8111,POCSO,4,1,1
8112,IPC,420,1,1
8113,IPC,420,1,1
8114,IPC,379,1,1
8115,IPC,302,1,1
8116,IPC,392,1,1
8117,MVA,184,1,1
8118,IPC,307,1,1
8119,SC_ST,3A,1,1
8119,SC_ST,3,2,2
8120,SC_ST,3,1,1
8121,IPC,420,1,1
8122,IPC,307,1,1
8123,IT_ACT,66D,1,1
8123,IT_ACT,66C,2,2
8124,IPC,379,1,1
8125,IPC,302,1,1
8126,IT_ACT,66C,1,1
8126,IT_ACT,43,2,2
8127,IPC,420,1,1
8128,IT_ACT,66D,1,1
8128,IT_ACT,43,2,2
8128,IT_ACT,66C,3,3
8129,IPC,304B,1,1
8130,NDPS,29,1,1
8131,IPC,420,1,1
8132,IPC,379,1,1
8133,IT_ACT,43,1,1
8134,IT_ACT,66C,1,1
8134,IT_ACT,43,2,2
8134,IT_ACT,66D,3,3
8135,IPC,395,1,1
8136,IPC,420,1,1
8137,IPC,302,1,1
8138,IPC,498A,1,1
8139,IPC,420,1,1
8140,IPC,302,1,1
8141,IT_ACT,66C,1,1
8141,IT_ACT,66D,2,2
8142,IT_ACT,43,1,1
8142,IT_ACT,66D,2,2
8142,IT_ACT,66C,3,3
8143,IPC,302,1,1
8144,POCSO,8,1,1
8145,IPC,304B,1,1
8145,IPC,376,2,2
8146,IPC,420,1,1
8147,IT_ACT,66D,1,1
8148,IPC,379,1,1
8149,MVA,304A,1,1
8150,IT_ACT,66D,1,1
8150,IT_ACT,66C,2,2
8150,IT_ACT,43,3,3
8151,IT_ACT,43,1,1
8152,IPC,307,1,1
8153,IT_ACT,66D,1,1
8153,IT_ACT,43,2,2
8154,IPC,379,1,1
8155,IPC,498A,1,1
8156,IPC,379,1,1
8157,IPC,304B,1,1
8158,IPC,304B,1,1
8158,IPC,498A,2,2
8159,IPC,304B,1,1
8159,IPC,498A,2,2
8159,IPC,376,3,3
8160,NDPS,20,1,1
8161,IPC,420,1,1
8162,MVA,184,1,1
8162,MVA,185,2,2
8163,IPC,379,1,1
8164,POCSO,8,1,1
8164,POCSO,12,2,2
8165,IT_ACT,66C,1,1
8165,IT_ACT,66D,2,2
8166,IT_ACT,66D,1,1
8166,IT_ACT,66C,2,2
8166,IT_ACT,43,3,3
8167,IT_ACT,66C,1,1
8167,IT_ACT,43,2,2
8167,IT_ACT,66D,3,3
8168,IPC,420,1,1
8169,IT_ACT,43,1,1
8169,IT_ACT,66C,2,2
8169,IT_ACT,66D,3,3
8170,IPC,420,1,1
8171,IPC,304B,1,1
8171,IPC,498A,2,2
8171,IPC,376,3,3
8172,IPC,379,1,1
8173,NDPS,21,1,1
8173,NDPS,20,2,2
8173,NDPS,22,3,3
8174,IPC,420,1,1
8175,IPC,379,1,1
8176,IPC,420,1,1
8177,IPC,420,1,1
8178,IPC,379,1,1
8179,IT_ACT,66D,1,1
8180,IPC,302,1,1
8181,IPC,302,1,1
8182,IPC,379,1,1
8183,IPC,307,1,1
8184,IPC,420,1,1
8185,MVA,304A,1,1
8186,IT_ACT,43,1,1
8187,POCSO,4,1,1
8187,POCSO,8,2,2
8187,POCSO,12,3,3
8188,IPC,302,1,1
8189,IPC,379,1,1
8190,IT_ACT,66C,1,1
8190,IT_ACT,66D,2,2
8191,IPC,420,1,1
8192,IT_ACT,43,1,1
8192,IT_ACT,66D,2,2
8193,IPC,420,1,1
8194,IPC,379,1,1
8195,IPC,302,1,1
8196,IT_ACT,66C,1,1
8196,IT_ACT,66D,2,2
8196,IT_ACT,43,3,3
8197,NDPS,29,1,1
8197,NDPS,20,2,2
8197,NDPS,21,3,3
8198,NDPS,20,1,1
8199,IT_ACT,66C,1,1
8199,IT_ACT,43,2,2
8200,IPC,420,1,1
8201,NDPS,22,1,1
8201,NDPS,21,2,2
8202,IPC,304B,1,1
8202,IPC,376,2,2
8202,IPC,498A,3,3
8203,POCSO,4,1,1
8203,POCSO,8,2,2
8203,POCSO,12,3,3
8204,IPC,420,1,1
8205,IPC,420,1,1
8206,IPC,307,1,1
8207,IPC,307,1,1
8207,IPC,392,2,2
8208,IPC,302,1,1
8209,IT_ACT,43,1,1
8209,IT_ACT,66C,2,2
8209,IT_ACT,66D,3,3
8210,POCSO,12,1,1
8211,IT_ACT,66C,1,1
8211,IT_ACT,66D,2,2
8212,IPC,498A,1,1
8213,IPC,395,1,1
8213,IPC,392,2,2
8214,IPC,420,1,1
8215,IPC,307,1,1
8216,IT_ACT,43,1,1
8217,IPC,392,1,1
8217,IPC,395,2,2
8218,IPC,302,1,1
8219,IT_ACT,66D,1,1
8220,IPC,395,1,1
8220,IPC,392,2,2
8221,IPC,379,1,1
8222,NDPS,22,1,1
8222,NDPS,20,2,2
8223,IPC,420,1,1
8224,IPC,307,1,1
8225,IPC,498A,1,1
8225,IPC,376,2,2
8225,IPC,304B,3,3
8226,IPC,420,1,1
8227,IPC,307,1,1
8228,IPC,304B,1,1
8228,IPC,498A,2,2
8229,IPC,395,1,1
8229,IPC,392,2,2
8230,IT_ACT,43,1,1
8230,IT_ACT,66D,2,2
8231,IPC,420,1,1
8232,IT_ACT,66C,1,1
8232,IT_ACT,43,2,2
8233,IPC,379,1,1
8234,NDPS,21,1,1
8234,NDPS,22,2,2
8234,NDPS,20,3,3
8235,IPC,307,1,1
8236,NDPS,20,1,1
8237,NDPS,20,1,1
8237,NDPS,29,2,2
8237,NDPS,22,3,3
8238,IPC,379,1,1
8239,ARMS,25,1,1
8240,IT_ACT,66C,1,1
8241,IPC,395,1,1
8241,IPC,392,2,2
8242,IPC,302,1,1
8243,IT_ACT,66C,1,1
8243,IT_ACT,66D,2,2
8243,IT_ACT,43,3,3
8244,IPC,302,1,1
8245,IT_ACT,66D,1,1
8246,IPC,420,1,1
8247,IPC,307,1,1
8248,IPC,376,1,1
8248,IPC,304B,2,2
8248,IPC,498A,3,3
8249,IT_ACT,66D,1,1
8249,IT_ACT,66C,2,2
8249,IT_ACT,43,3,3
8250,IPC,376,1,1
8251,IPC,420,1,1
8252,IPC,379,1,1
8253,IPC,420,1,1
8254,NDPS,21,1,1
8255,NDPS,21,1,1
8255,NDPS,20,2,2
8256,IPC,302,1,1
8257,IT_ACT,66C,1,1
8257,IT_ACT,43,2,2
8257,IT_ACT,66D,3,3
8258,IPC,379,1,1
8259,IT_ACT,66C,1,1
