ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
3810,7248,1,2024-01-17,1,8,77,597,19,16189,1,0
3811,7250,1,2024-08-17,1,12,119,983,32,16194,1,0
3812,7251,1,2024-05-04,1,1,7,64,1,16196,1,0
3813,7252,2,2024-07-19,1,24,248,1934,70,16200,1,0
3814,7253,1,2024-12-24,1,19,198,1494,51,16201,1,0
3815,7255,1,2024-01-09,1,1,9,77,3,16204,1,0
3816,7256,1,2024-01-26,1,9,85,743,22,16206,1,0
3817,7258,2,2023-03-12,1,24,256,1964,70,16211,1,0
3818,7261,1,2023-12-25,1,13,128,1005,35,16215,1,0
3819,7262,1,2024-02-25,1,15,149,1227,40,16217,1,0
3820,7263,1,2024-01-10,1,24,253,1924,70,16221,1,0
3821,7268,1,2023-05-30,1,21,214,1700,58,16232,1,0
3822,7269,1,2024-11-19,1,30,316,2405,86,16235,1,0
3823,7269,1,2024-11-19,1,30,316,2434,87,16234,1,0
3824,7271,1,2024-02-07,1,27,285,2142,79,16242,1,0
3825,7271,1,2024-02-04,1,27,285,2196,79,16241,1,0
3826,7272,1,2023-10-14,1,25,258,1995,73,16244,1,0
3827,7274,1,2024-08-02,1,5,46,353,12,16247,1,0
3828,7276,1,2024-12-08,1,11,109,840,27,16249,1,0
3829,7276,2,2024-11-30,1,11,109,893,28,16250,1,0
3830,7279,2,2023-06-01,1,15,148,1206,40,16255,1,0
3831,7282,1,2023-07-23,1,8,81,609,18,16262,1,0
3832,7282,1,2023-07-25,1,8,81,625,20,16263,1,0
3833,7285,1,2024-01-31,1,13,127,1053,34,16270,1,0
3834,7286,1,2024-08-28,1,13,134,1058,33,16272,1,0
3835,7286,1,2024-08-20,1,13,134,1007,33,16271,1,0
3836,7288,1,2023-05-12,1,18,178,1457,50,16275,1,0
3837,7292,1,2024-07-19,1,16,160,1258,43,16284,1,0
3838,7294,2,2024-10-20,1,20,206,1577,55,16287,1,0
3839,7294,1,2024-10-18,1,20,206,1644,54,16288,1,0
3840,7298,1,2024-07-23,1,7,63,532,16,16295,1,0
3841,7298,1,2024-07-18,1,7,63,513,17,16294,1,0
3842,7301,1,2023-04-13,1,11,113,885,28,16300,1,0
3843,7306,1,2024-10-25,1,5,45,381,11,16308,1,0
3844,7310,1,2024-04-14,1,18,184,1416,50,16317,1,0
3845,7312,2,2024-03-28,1,27,284,2130,78,16321,1,0
3846,7314,1,2024-05-05,1,9,91,711,21,16323,1,0
3847,7316,1,2025-01-14,1,19,196,1561,53,16328,1,0
3848,7316,1,2024-12-31,1,19,196,1523,51,16327,1,0
3849,7317,2,2023-07-30,1,17,173,1374,45,16329,1,0
3850,7318,2,2023-07-15,1,22,226,1744,61,16330,1,0
3851,7318,1,2023-06-25,1,22,226,1747,60,16331,1,0
3852,7320,1,2024-10-15,1,19,198,1520,51,16335,1,0
3853,7323,1,2023-05-11,1,4,38,279,10,16341,1,0
3854,7327,1,2023-02-17,1,18,183,1415,50,16354,1,0
3855,7327,2,2023-02-10,1,18,183,1482,49,16353,1,0
3856,7329,1,2023-09-11,1,21,218,1689,56,16359,1,0
3857,7329,1,2023-09-18,1,21,218,1684,56,16360,1,0
3858,7330,1,2023-06-15,1,29,311,2319,85,16361,1,0
3859,7332,1,2023-01-17,1,14,140,1083,37,16364,1,0
3860,7332,2,2023-01-19,1,14,140,1103,36,16365,1,0
3861,7335,2,2023-12-29,1,29,310,2359,85,16371,1,0
3862,7340,1,2024-12-11,1,22,226,1769,62,16381,1,0
3863,7352,2,2023-02-12,1,2,12,123,6,16413,1,0
3864,7355,1,2024-04-30,1,1,4,27,3,16416,1,0
3865,7356,1,2023-11-13,1,15,148,1212,38,16417,1,0
3866,7356,1,2023-12-06,1,15,148,1164,41,16420,1,0
3867,7358,1,2023-07-06,1,17,170,1382,46,16423,1,0
3868,7360,2,2024-04-18,1,1,3,12,3,16425,1,0
3869,7362,1,2023-10-16,1,28,295,2236,83,16430,1,0
3870,7364,1,2024-01-05,1,26,280,2109,74,16433,1,0
3871,7366,1,2023-07-25,1,8,82,585,19,16438,1,0
3872,7372,1,2025-01-09,1,8,80,588,18,16448,1,0
3873,7372,1,2024-12-14,1,8,80,589,18,16449,1,0
3874,7374,1,2023-04-14,1,21,218,1728,58,16454,1,0
3875,7374,1,2023-04-18,1,21,218,1655,59,16453,1,0
3876,7375,1,2024-11-12,1,24,256,1941,69,16456,1,0
3877,7375,1,2024-11-13,1,24,256,1954,67,16455,1,0
3878,7377,1,2024-11-24,1,23,242,1855,63,16461,1,0
3879,7378,1,2024-02-28,1,16,155,1280,42,16462,1,0
3880,7378,1,2024-02-27,1,16,155,1297,42,16463,1,0
3881,7380,1,2023-09-08,1,21,221,1721,58,16469,1,0
3882,7382,1,2023-04-11,1,14,136,1073,36,16474,1,0
3883,7387,2,2023-06-01,1,8,77,661,20,16481,1,0
3884,7387,1,2023-06-18,1,8,77,645,20,16482,1,0
3885,7388,1,2024-11-06,1,6,52,429,14,16483,1,0
3886,7388,1,2024-11-26,1,6,52,453,14,16484,1,0
3887,7392,1,2023-06-06,1,29,311,2324,85,16489,1,0
3888,7392,2,2023-06-20,1,29,311,2317,84,16492,1,0
3889,7396,1,2024-07-23,1,21,215,1667,58,16497,1,0
3890,7397,1,2023-06-12,1,28,294,2244,83,16498,1,0
3891,7398,1,2024-11-03,1,27,291,2208,78,16503,1,0
3892,7406,1,2024-12-20,1,15,146,1192,39,16519,1,0
3893,7407,2,2023-02-24,1,8,76,638,20,16520,1,0
3894,7408,1,2024-12-07,1,7,67,544,17,16521,1,0
3895,7408,1,2024-12-07,1,7,67,504,17,16523,1,0
3896,7409,1,2023-02-20,1,8,81,663,19,16524,1,0
3897,7414,1,2023-11-18,1,7,65,548,16,16531,1,0
3898,7414,1,2023-11-20,1,7,65,549,16,16530,1,0
3899,7416,1,2023-06-23,1,6,52,456,15,16535,1,0
3900,7417,1,2023-04-27,1,6,58,423,15,16538,1,0
3901,7417,1,2023-04-02,1,6,58,446,14,16539,1,0
3902,7419,1,2024-10-21,1,23,237,1878,66,16547,1,0
3903,7419,1,2024-10-18,1,23,237,1811,63,16546,1,0
3904,7421,1,2023-05-31,1,28,300,2240,81,16550,1,0
3905,7423,1,2023-08-28,1,13,131,1028,34,16556,1,0
3906,7427,1,2024-12-11,1,18,179,1484,50,16563,1,0
3907,7431,1,2024-07-01,1,10,101,814,23,16574,1,0
3908,7434,1,2024-08-25,1,24,256,1899,68,16578,1,0
3909,7435,1,2023-12-25,1,3,30,224,8,16579,1,0
3910,7435,1,2024-01-05,1,3,30,194,7,16580,1,0
3911,7436,1,2024-07-05,1,19,193,1547,52,16581,1,0
3912,7438,1,2024-07-14,1,13,132,1006,35,16585,1,0
3913,7439,2,2024-07-20,1,6,57,452,14,16587,1,0
3914,7440,1,2024-12-07,1,30,318,2422,86,16588,1,0
3915,7448,1,2024-08-12,1,30,319,2402,86,16600,1,0
3916,7456,1,2023-04-29,1,17,171,1373,46,16615,1,0
3917,7457,1,2023-12-14,1,8,80,622,20,16616,1,0
3918,7458,1,2024-12-06,1,26,273,2094,74,16617,1,0
3919,7459,1,2024-11-16,1,6,56,500,14,16618,1,0
3920,7459,1,2024-11-08,1,6,56,484,14,16619,1,0
3921,7461,1,2024-06-27,1,1,3,23,3,16621,1,0
3922,7461,1,2024-06-06,1,1,3,40,2,16622,1,0
3923,7467,1,2024-07-09,1,7,68,580,17,16635,1,0
3924,7468,1,2024-08-01,1,1,8,46,3,16636,1,0
3925,7468,1,2024-08-06,1,1,8,62,2,16637,1,0
3926,7469,1,2023-10-17,1,6,56,480,15,16638,1,0
3927,7475,1,2023-08-30,1,26,274,2058,75,16648,1,0
3928,7476,1,2023-04-01,1,26,272,2082,74,16650,1,0
3929,7477,1,2023-05-04,1,15,148,1201,38,16652,1,0
3930,7478,1,2024-06-23,1,3,22,217,8,16654,1,0
3931,7482,1,2023-03-27,1,23,243,1873,64,16661,1,0
3932,7482,1,2023-04-03,1,23,243,1848,63,16660,1,0
3933,7484,1,2023-12-10,1,23,246,1871,66,16663,1,0
3934,7484,1,2023-11-29,1,23,246,1857,65,16665,1,0
3935,7486,1,2023-05-04,1,11,114,889,27,16669,1,0
3936,7487,1,2024-05-22,1,15,146,1236,39,16672,1,0
3937,7487,1,2024-05-13,1,15,146,1193,40,16670,1,0
3938,7493,2,2023-07-08,1,18,181,1466,50,16685,1,0
3939,7495,2,2023-08-07,1,30,318,2410,87,16691,1,0
3940,7495,1,2023-08-23,1,30,318,2374,87,16692,1,0
3941,7497,1,2024-11-05,1,2,13,143,5,16696,1,0
3942,7498,1,2024-10-24,1,11,106,903,26,16697,1,0
3943,7499,1,2024-02-22,1,4,32,279,9,16699,1,0
3944,7499,1,2024-02-19,1,4,32,285,9,16698,1,0
3945,7504,1,2024-12-14,1,14,139,1099,36,16708,1,0
3946,7505,1,2024-03-24,1,21,221,1663,58,16709,1,0
3947,7506,1,2023-04-04,1,19,193,1527,53,16710,1,0
3948,7511,1,2023-08-16,1,23,240,1826,66,16718,1,0
3949,7511,1,2023-09-01,1,23,240,1843,64,16719,1,0
3950,7512,2,2024-07-25,1,23,243,1830,63,16720,1,0
3951,7513,1,2023-11-03,1,24,249,1961,67,16724,1,0
3952,7513,1,2023-11-16,1,24,249,1939,67,16723,1,0
3953,7515,2,2023-11-11,1,2,16,118,6,16728,1,0
3954,7520,1,2024-09-02,1,27,283,2135,78,16736,1,0
3955,7523,1,2023-11-14,1,25,262,2023,71,16741,1,0
3956,7525,1,2024-01-01,1,5,46,354,12,16746,1,0
3957,7529,1,2023-03-21,1,30,320,2425,87,16754,1,0
3958,7530,1,2024-08-06,1,4,40,335,10,16755,1,0
3959,7532,1,2023-08-19,1,14,140,1136,36,16757,1,0
3960,7534,1,2023-07-18,1,26,273,2102,74,16761,1,0
3961,7534,2,2023-07-04,1,26,273,2058,77,16762,1,0
3962,7538,1,2024-03-24,1,29,310,2342,85,16768,1,0
3963,7538,1,2024-04-11,1,29,310,2336,85,16767,1,0
3964,7545,2,2023-02-17,1,4,40,336,9,16783,1,0
3965,7547,1,2023-05-01,1,6,55,421,14,16786,1,0
3966,7547,1,2023-05-06,1,6,55,482,15,16785,1,0
3967,7548,2,2023-10-13,1,19,194,1515,53,16789,1,0
3968,7551,2,2024-07-14,1,15,148,1197,38,16792,1,0
3969,7552,1,2024-02-27,1,13,128,1066,35,16793,1,0
3970,7555,1,2024-11-04,1,5,45,356,12,16799,1,0
3971,7558,2,2023-01-12,1,13,131,1008,35,16805,1,0
3972,7558,2,2023-01-08,1,13,131,1023,33,16806,1,0
3973,7560,1,2023-07-04,1,14,137,1140,36,16809,1,0
3974,7561,1,2023-06-17,1,26,270,2099,75,16811,1,0
3975,7568,1,2023-01-25,1,9,87,686,22,16827,1,0
3976,7570,1,2023-04-11,1,11,113,842,27,16831,1,0
3977,7571,1,2023-06-27,1,8,72,589,19,16832,1,0
3978,7574,1,2024-05-14,1,16,163,1276,42,16837,1,0
3979,7574,1,2024-05-13,1,16,163,1274,42,16838,1,0
3980,7576,1,2023-09-11,1,20,209,1645,54,16841,1,0
3981,7581,2,2024-01-08,1,25,261,2018,73,16850,1,0
3982,7581,1,2024-01-02,1,25,261,1997,71,16851,1,0
3983,7582,1,2024-06-27,1,8,73,627,18,16852,1,0
3984,7586,1,2024-01-17,1,27,284,2131,78,16859,1,0
3985,7587,1,2024-11-11,1,16,160,1298,43,16863,1,0
3986,7587,1,2024-10-31,1,16,160,1288,44,16861,1,0
3987,7588,1,2023-06-02,1,28,300,2217,82,16864,1,0
3988,7592,1,2024-10-17,1,5,46,395,13,16873,1,0
3989,7593,1,2024-08-01,1,8,76,630,20,16874,1,0
3990,7599,1,2023-03-01,1,24,253,1940,70,16883,1,0
3991,7600,1,2023-09-30,1,20,210,1632,54,16884,1,0
3992,7601,1,2024-12-06,1,6,60,458,15,16885,1,0
3993,7601,2,2024-12-18,1,6,60,455,15,16886,1,0
3994,7602,1,2024-12-31,1,9,85,731,22,16888,1,0
3995,7603,1,2024-08-06,1,22,231,1798,60,16891,1,0
3996,7603,1,2024-08-05,1,22,231,1763,61,16889,1,0
3997,7606,1,2023-10-06,1,20,211,1642,54,16898,1,0
3998,7606,1,2023-10-07,1,20,211,1639,54,16897,1,0
3999,7607,1,2023-06-17,1,10,98,813,25,16899,1,0
4000,7610,1,2024-02-14,1,28,297,2240,81,16904,1,0
4001,7622,1,2023-06-01,1,13,134,1070,33,16927,1,0
4002,7624,1,2023-06-02,1,2,14,107,6,16931,1,0
4003,7624,1,2023-05-17,1,2,14,159,5,16932,1,0
4004,7626,1,2024-01-22,1,30,319,2426,86,16934,1,0
4005,7629,1,2023-06-05,1,3,26,250,7,16938,1,0
4006,7630,2,2023-05-16,1,30,315,2373,87,16939,1,0
4007,7631,2,2023-07-12,1,12,124,985,29,16942,1,0
4008,7633,1,2025-01-07,1,5,42,393,12,16945,1,0
4009,7634,1,2023-09-16,1,24,255,1964,69,16946,1,0
4010,7637,2,2023-09-12,1,22,231,1738,62,16951,1,0
4011,7646,1,2024-04-11,1,9,88,730,22,16965,1,0
4012,7647,1,2023-06-07,1,8,78,662,20,16968,1,0
4013,7650,1,2024-10-17,1,19,196,1548,52,16973,1,0
4014,7651,1,2024-07-15,1,23,242,1865,64,16974,1,0
4015,7655,2,2023-03-26,1,29,305,2351,85,16983,1,0
4016,7656,1,2023-09-29,1,25,260,2029,71,16984,1,0
4017,7657,2,2024-08-22,1,15,152,1232,41,16986,1,0
4018,7661,1,2024-08-21,1,19,194,1563,51,16994,1,0
4019,7664,1,2023-01-25,1,16,160,1263,44,16999,1,0
4020,7665,1,2023-07-20,1,20,202,1620,54,17001,1,0
4021,7667,1,2024-07-09,1,23,245,1859,65,17005,1,0
4022,7667,2,2024-06-15,1,23,245,1821,64,17006,1,0
4023,7669,1,2024-03-10,1,26,278,2060,76,17011,1,0
4024,7670,1,2023-01-22,1,17,176,1349,47,17013,1,0
4025,7673,1,2023-05-13,1,30,318,2406,86,17018,1,0
4026,7674,2,2024-07-10,1,1,4,63,1,17019,1,0
4027,7677,1,2024-08-01,1,7,66,526,16,17024,1,0
4028,7680,1,2024-04-11,1,19,194,1507,51,17027,1,0
4029,7685,1,2024-11-23,1,13,133,1021,34,17042,1,0
4030,7685,1,2024-11-20,1,13,133,1045,33,17041,1,0
4031,7688,1,2024-09-18,1,5,49,355,13,17047,1,0
4032,7689,1,2024-03-24,1,27,289,2174,79,17049,1,0
4033,7690,2,2023-02-19,1,8,78,633,19,17051,1,0
4034,7690,1,2023-02-22,1,8,78,587,20,17052,1,0
4035,7695,1,2024-05-28,1,19,198,1507,51,17062,1,0
4036,7696,1,2024-07-19,1,23,238,1893,64,17063,1,0
4037,7699,1,2023-03-07,1,6,53,436,14,17068,1,0
4038,7700,2,2023-05-06,1,21,215,1727,57,17070,1,0
4039,7700,1,2023-05-23,1,21,215,1718,59,17069,1,0
4040,7703,1,2023-07-16,1,18,181,1455,50,17075,1,0
4041,7704,1,2023-10-14,1,5,45,362,12,17076,1,0
4042,7707,1,2023-06-25,1,27,291,2172,78,17080,1,0
4043,7707,1,2023-06-15,1,27,291,2133,78,17081,1,0
4044,7709,1,2023-03-24,1,8,75,611,18,17085,1,0
4045,7712,1,2023-03-25,1,20,205,1568,54,17092,1,0
4046,7713,2,2023-05-01,1,28,296,2282,83,17094,1,0
4047,7713,1,2023-05-01,1,28,296,2270,81,17096,1,0
4048,7714,1,2023-07-29,1,7,68,524,16,17098,1,0
4049,7715,1,2023-09-27,1,6,54,475,15,17099,1,0
4050,7718,2,2024-10-25,1,10,103,826,25,17103,1,0
4051,7722,1,2024-09-14,1,23,242,1818,63,17108,1,0
4052,7723,1,2024-03-28,1,4,37,282,10,17109,1,0
4053,7726,1,2023-01-20,1,9,84,713,22,17114,1,0
4054,7726,1,2023-02-01,1,9,84,678,22,17113,1,0
4055,7729,1,2023-04-12,1,24,254,1900,70,17119,1,0
4056,7732,1,2024-01-18,1,10,100,811,25,17123,1,0
4057,7738,1,2023-05-06,1,17,173,1346,48,17132,1,0
4058,7741,1,2024-08-14,1,10,97,785,24,17138,1,0
4059,7741,2,2024-08-31,1,10,97,797,24,17139,1,0
4060,7742,2,2024-10-23,1,10,99,830,24,17142,1,0
4061,7746,1,2024-09-06,1,26,274,2111,76,17149,1,0
4062,7747,1,2024-02-05,1,10,97,764,23,17153,1,0
4063,7747,1,2024-03-02,1,10,97,767,23,17152,1,0
4064,7755,1,2023-09-01,1,12,118,936,32,17167,1,0
4065,7755,2,2023-08-17,1,12,118,936,29,17168,1,0
4066,7762,1,2024-05-03,1,13,130,1067,35,17183,1,0
4067,7764,1,2024-05-15,1,17,166,1323,45,17187,1,0
4068,7764,1,2024-05-07,1,17,166,1385,48,17186,1,0
4069,7766,1,2024-09-02,1,13,133,1066,35,17191,1,0
4070,7767,1,2024-04-26,1,19,197,1500,53,17192,1,0
4071,7767,1,2024-04-27,1,19,197,1523,51,17193,1,0
4072,7768,1,2023-02-07,1,19,193,1562,51,17194,1,0
4073,7772,1,2024-06-23,1,23,236,1847,63,17204,1,0
4074,7773,1,2023-11-02,1,8,77,602,19,17207,1,0
4075,7773,1,2023-10-23,1,8,77,586,19,17206,1,0
4076,7774,1,2024-12-06,1,23,245,1881,65,17210,1,0
4077,7774,1,2024-12-20,1,23,245,1877,66,17209,1,0
4078,7776,1,2023-06-09,1,14,139,1104,37,17213,1,0
4079,7777,1,2024-06-15,1,11,109,874,28,17214,1,0
4080,7778,1,2024-11-30,1,10,104,831,25,17215,1,0
4081,7781,2,2023-05-14,1,20,209,1595,54,17220,1,0
4082,7784,1,2024-10-14,1,12,122,946,32,17224,1,0
4083,7786,1,2024-07-20,1,21,215,1691,57,17229,1,0
4084,7786,1,2024-07-06,1,21,215,1694,56,17228,1,0
4085,7787,1,2024-01-17,1,28,295,2251,80,17232,1,0
4086,7793,1,2023-03-13,1,30,320,2366,87,17244,1,0
4087,7793,1,2023-02-26,1,30,320,2440,86,17245,1,0
4088,7795,1,2024-07-27,1,17,170,1361,47,17248,1,0
4089,7795,2,2024-08-05,1,17,170,1331,45,17249,1,0
4090,7797,1,2023-03-13,1,17,175,1381,46,17253,1,0
4091,7799,2,2023-07-30,1,24,256,1965,69,17257,1,0
4092,7803,1,2024-07-19,1,8,73,602,20,17267,1,0
4093,7803,2,2024-07-14,1,8,73,612,19,17266,1,0
4094,7804,2,2024-02-13,1,30,315,2397,86,17268,1,0
4095,7808,1,2024-03-21,1,11,106,856,26,17274,1,0
4096,7811,1,2023-06-27,1,28,300,2283,82,17278,1,0
4097,7813,1,2024-10-14,1,24,252,1929,69,17281,1,0
4098,7821,1,2023-09-16,1,27,288,2167,79,17296,1,0
4099,7822,1,2023-11-24,1,26,275,2082,77,17297,1,0
4100,7824,1,2023-11-07,1,9,87,702,22,17301,1,0
4101,7827,1,2024-11-17,1,25,263,2027,73,17312,1,0
4102,7827,1,2024-12-12,1,25,263,2033,72,17309,1,0
4103,7828,1,2023-07-26,1,20,206,1613,55,17313,1,0
4104,7829,1,2024-05-21,1,21,213,1679,57,17315,1,0
4105,7830,1,2024-01-25,1,13,131,1051,35,17316,1,0
4106,7830,1,2024-01-26,1,13,131,1051,33,17317,1,0
4107,7832,1,2023-11-26,1,26,271,2113,74,17322,1,0
4108,7835,2,2024-01-13,1,28,298,2281,82,17326,1,0
4109,7838,1,2024-02-07,1,15,151,1181,40,17331,1,0
4110,7839,2,2023-02-18,1,15,146,1211,39,17332,1,0
4111,7843,1,2023-01-19,1,2,13,154,5,17337,1,0
4112,7844,2,2024-08-14,1,3,29,175,8,17339,1,0
4113,7845,1,2024-03-10,1,24,250,1948,70,17342,1,0
4114,7850,1,2024-05-29,1,21,221,1693,57,17350,1,0
4115,7852,2,2024-10-24,1,18,186,1461,50,17352,1,0
4116,7854,1,2024-12-11,1,15,152,1216,39,17358,1,0
4117,7855,1,2024-02-20,1,14,142,1153,37,17359,1,0
4118,7855,1,2024-02-08,1,14,142,1094,37,17360,1,0
4119,7856,2,2024-01-28,1,6,52,432,15,17362,1,0
4120,7859,1,2024-09-22,1,6,54,476,14,17366,1,0
4121,7860,1,2023-01-18,1,17,166,1388,45,17369,1,0
4122,7860,1,2023-01-16,1,17,166,1386,46,17368,1,0
4123,7861,2,2023-07-29,1,12,125,987,30,17371,1,0
4124,7862,1,2024-10-01,1,18,181,1466,50,17374,1,0
4125,7863,1,2023-05-17,1,1,5,65,3,17375,1,0
4126,7867,1,2024-01-06,1,13,127,1022,33,17381,1,0
4127,7868,2,2023-09-18,1,14,141,1109,36,17382,1,0
4128,7869,1,2023-05-18,1,8,75,657,19,17385,1,0
4129,7870,1,2025-01-08,1,20,209,1592,54,17386,1,0
4130,7870,1,2025-01-07,1,20,209,1575,54,17387,1,0
4131,7871,1,2024-06-17,1,12,120,957,31,17388,1,0
4132,7873,1,2024-05-07,1,14,143,1100,36,17392,1,0
4133,7875,1,2023-04-01,1,25,261,1975,73,17395,1,0
4134,7877,1,2024-10-21,1,12,122,936,32,17398,1,0
4135,7880,1,2023-06-22,1,4,40,276,10,17404,1,0
4136,7882,1,2024-09-13,1,28,295,2223,81,17410,1,0
4137,7882,1,2024-08-22,1,28,295,2225,83,17409,1,0
4138,7883,2,2024-12-13,1,27,289,2215,78,17411,1,0
4139,7886,1,2024-03-07,1,30,314,2435,86,17416,1,0
4140,7890,1,2024-10-29,1,14,139,1142,37,17425,1,0
4141,7898,1,2024-02-12,1,30,323,2436,87,17438,1,0
4142,7898,1,2024-02-20,1,30,323,2383,86,17439,1,0
4143,7900,1,2023-10-23,1,26,272,2094,76,17443,1,0
4144,7907,1,2024-10-05,1,24,248,1910,70,17459,1,0
4145,7909,1,2024-02-07,1,1,3,34,2,17465,1,0
4146,7909,1,2024-02-12,1,1,3,56,2,17464,1,0
4147,7910,1,2023-09-27,1,12,125,951,29,17467,1,0
4148,7911,1,2024-04-07,1,26,276,2091,76,17469,1,0
4149,7911,1,2024-04-01,1,26,276,2120,77,17468,1,0
4150,7925,1,2023-08-01,1,2,14,152,5,17493,1,0
4151,7929,1,2023-06-23,1,24,252,1900,68,17500,1,0
4152,7932,1,2023-12-04,1,1,4,38,2,17509,1,0
4153,7934,1,2023-11-21,1,5,50,378,12,17515,1,0
4154,7935,1,2024-01-21,1,15,152,1205,41,17517,1,0
4155,7935,1,2024-02-03,1,15,152,1198,40,17518,1,0
4156,7938,1,2024-02-26,1,26,276,2077,74,17526,1,0
4157,7938,1,2024-02-13,1,26,276,2092,76,17528,1,0
4158,7940,1,2024-04-07,1,5,47,352,11,17531,1,0
4159,7940,1,2024-04-14,1,5,47,354,13,17532,1,0
4160,7941,1,2024-11-10,1,28,300,2273,83,17533,1,0
4161,7941,1,2024-11-29,1,28,300,2262,80,17534,1,0
4162,7942,1,2024-01-16,1,4,35,327,9,17537,1,0
4163,7943,1,2023-12-06,1,21,217,1661,58,17539,1,0
4164,7944,1,2023-08-05,1,17,174,1365,48,17541,1,0
4165,7951,1,2023-03-15,1,4,39,278,10,17553,1,0
4166,7952,1,2024-06-08,1,11,114,873,28,17557,1,0
4167,7953,1,2023-02-02,1,20,207,1641,54,17558,1,0
4168,7953,2,2023-02-19,1,20,207,1622,55,17561,1,0
4169,7954,1,2024-04-14,1,22,229,1776,61,17562,1,0
4170,7959,1,2024-07-13,1,3,22,247,8,17571,1,0
4171,7963,1,2024-10-10,1,19,198,1527,51,17581,1,0
4172,7967,1,2023-10-16,1,13,131,1062,33,17590,1,0
4173,7967,1,2023-10-10,1,13,131,1063,35,17588,1,0
4174,7968,2,2024-06-25,1,4,36,297,9,17593,1,0
4175,7973,1,2024-05-01,1,20,206,1580,54,17604,1,0
4176,7973,1,2024-05-20,1,20,206,1617,54,17603,1,0
4177,7974,1,2023-04-02,1,29,308,2316,85,17605,1,0
4178,7978,1,2023-02-22,1,25,259,2024,73,17609,1,0
4179,7980,1,2024-10-01,1,2,16,128,4,17613,1,0
4180,7983,1,2024-09-06,1,8,82,617,19,17618,1,0
4181,7991,1,2024-09-16,1,24,255,1934,69,17638,1,0
4182,7995,1,2024-04-23,1,23,246,1851,63,17646,1,0
4183,7996,1,2024-03-06,1,1,9,72,1,17647,1,0
4184,7998,1,2024-01-13,1,26,273,2074,77,17653,1,0
4185,7999,1,2024-04-30,1,16,156,1283,43,17654,1,0
4186,7999,2,2024-04-26,1,16,156,1243,44,17655,1,0
4187,8000,1,2023-06-26,1,24,248,1964,69,17656,1,0
4188,8003,1,2024-02-12,1,15,151,1236,39,17663,1,0
4189,8003,2,2024-02-02,1,15,151,1240,40,17664,1,0
4190,8005,1,2023-06-28,1,22,227,1739,62,17666,1,0
4191,8005,1,2023-07-08,1,22,227,1809,60,17667,1,0
4192,8008,1,2023-10-13,1,25,266,2024,72,17672,1,0
4193,8008,1,2023-10-19,1,25,266,1996,71,17673,1,0
4194,8011,1,2023-02-16,1,19,191,1488,51,17679,1,0
4195,8011,1,2023-02-24,1,19,191,1498,51,17680,1,0
4196,8013,1,2023-04-09,1,6,59,417,15,17683,1,0
4197,8013,1,2023-04-24,1,6,59,488,15,17685,1,0
4198,8015,1,2023-06-25,1,18,183,1487,50,17687,1,0
4199,8017,1,2023-08-06,1,9,87,725,21,17696,1,0
4200,8017,2,2023-08-05,1,9,87,741,22,17694,1,0
4201,8018,2,2024-08-26,1,21,218,1650,58,17698,1,0
4202,8020,1,2024-08-20,1,26,270,2082,75,17703,1,0
4203,8022,1,2024-05-31,1,28,301,2220,82,17709,1,0
4204,8025,1,2024-04-16,1,24,254,1966,70,17715,1,0
4205,8027,2,2023-09-02,1,9,84,734,22,17717,1,0
4206,8030,1,2023-05-21,1,13,128,1042,33,17724,1,0
4207,8035,1,2024-12-21,1,7,67,523,16,17732,1,0
4208,8037,1,2024-05-18,1,19,195,1517,51,17738,1,0
4209,8038,1,2024-09-16,1,30,313,2419,86,17740,1,0
4210,8041,1,2024-01-07,1,1,8,13,2,17744,1,0
4211,8042,1,2024-05-01,1,10,102,781,25,17746,1,0
4212,8042,1,2024-05-13,1,10,102,754,24,17745,1,0
4213,8044,1,2025-01-07,1,6,56,472,14,17752,1,0
4214,8046,1,2023-01-27,1,28,299,2221,83,17754,1,0
4215,8047,1,2023-10-10,1,23,240,1812,63,17756,1,0
4216,8052,1,2024-04-28,1,13,127,997,33,17766,1,0
4217,8052,2,2024-05-08,1,13,127,1010,33,17765,1,0
4218,8053,1,2023-08-23,1,9,89,681,22,17767,1,0
4219,8054,1,2024-12-17,1,15,147,1199,38,17769,1,0
4220,8054,1,2024-12-23,1,15,147,1238,40,17770,1,0
4221,8055,1,2024-01-22,1,7,67,570,16,17771,1,0
4222,8055,1,2024-01-08,1,7,67,557,17,17772,1,0
4223,8060,1,2024-06-05,1,23,242,1862,65,17781,1,0
4224,8061,2,2023-04-19,1,20,207,1644,55,17783,1,0
4225,8063,2,2024-12-19,1,2,19,101,5,17787,1,0
4226,8063,1,2024-12-29,1,2,19,104,5,17789,1,0
4227,8064,1,2024-08-19,1,6,53,493,14,17790,1,0
4228,8066,2,2024-05-27,1,20,211,1568,54,17792,1,0
4229,8067,2,2023-11-07,1,16,163,1291,44,17795,1,0
4230,8070,1,2023-05-30,1,19,192,1546,53,17800,1,0
4231,8072,1,2023-05-06,1,19,192,1500,52,17802,1,0
4232,8074,1,2023-06-08,1,11,110,889,27,17806,1,0
4233,8074,1,2023-06-02,1,11,110,865,26,17804,1,0
4234,8078,1,2023-11-29,1,11,111,872,28,17812,1,0
